case_criminal_id,case_id,criminal_id,role_in_case
15510,7684,113,Victim
15511,7684,4063,Suspect
15512,7684,2597,Suspect
15513,7685,1419,Witness
15514,7686,3507,Suspect
15515,7686,4187,Witness
15516,7686,2054,Expert Witness
15517,7687,4347,Complainant
15518,7687,3787,Co-accused
15519,7687,758,Informant
15520,7688,4430,Accused
15521,7688,3867,Victim
15522,7689,1515,Victim
15523,7689,1136,Complainant
15524,7690,4846,Informant
15525,7690,1175,Accused
15526,7691,1616,Accused
15527,7692,3229,Informant
15528,7693,3287,Victim
15529,7693,3237,Accused
15530,7694,93,Accused
15531,7694,3606,Co-accused
15532,7695,1564,Victim
15533,7696,2002,Informant
15534,7696,4656,Co-accused
15535,7697,924,Victim
15536,7697,1682,Expert Witness
15537,7697,3960,Victim
15538,7698,4705,Informant
15539,7699,819,Co-accused
15540,7700,454,Accused
15541,7700,309,Expert Witness
15542,7701,4991,Accused
15543,7701,1819,Expert Witness
15544,7702,850,Informant
15545,7703,2984,Co-accused
15546,7704,1994,Co-accused
15547,7704,1589,Expert Witness
15548,7705,4118,Complainant
15549,7705,2429,Accused
15550,7705,181,Expert Witness
15551,7706,3102,Co-accused
15552,7706,1252,Informant
15553,7707,1120,Accused
15554,7707,1375,Suspect
15555,7708,1104,Expert Witness
15556,7708,4170,Witness
15557,7709,416,Victim
15558,7710,4369,Witness
15559,7710,2690,Suspect
15560,7710,4225,Suspect
15561,7711,707,Expert Witness
15562,7711,1013,Complainant
15563,7712,2033,Informant
15564,7712,1425,Witness
15565,7713,3525,Accused
15566,7714,1228,Suspect
15567,7714,2055,Expert Witness
15568,7714,4298,Witness
15569,7715,1340,Expert Witness
15570,7715,2288,Suspect
15571,7716,2101,Informant
15572,7717,1952,Informant
15573,7717,3486,Witness
15574,7717,617,Witness
15575,7718,2032,Witness
15576,7719,3055,Witness
15577,7719,374,Informant
15578,7719,2763,Accused
15579,7719,4199,Suspect
15580,7719,1550,Witness
15581,7720,1310,Co-accused
15582,7720,2572,Co-accused
15583,7720,159,Victim
15584,7720,1,Co-accused
15585,7721,2415,Complainant
15586,7721,2974,Suspect
15587,7722,2150,Suspect
15588,7722,2838,Complainant
15589,7722,1245,Co-accused
15590,7723,81,Suspect
15591,7724,1019,Co-accused
15592,7724,3277,Witness
15593,7724,2756,Accused
15594,7725,2575,Complainant
15595,7725,225,Complainant
15596,7725,1404,Co-accused
15597,7726,192,Accused
15598,7726,4974,Informant
15599,7726,2467,Co-accused
15600,7727,964,Complainant
15601,7727,3872,Complainant
15602,7727,957,Witness
15603,7727,4657,Informant
15604,7728,267,Co-accused
15605,7729,4195,Witness
15606,7729,782,Accused
15607,7730,2740,Informant
15608,7731,2351,Victim
15609,7731,3567,Expert Witness
15610,7732,4446,Suspect
15611,7733,2321,Expert Witness
15612,7733,83,Accused
15613,7733,3599,Suspect
15614,7733,4774,Witness
15615,7734,4975,Co-accused
15616,7734,905,Victim
15617,7734,3063,Complainant
15618,7735,1560,Witness
15619,7735,4505,Accused
15620,7735,1188,Co-accused
15621,7735,1034,Expert Witness
15622,7736,2473,Co-accused
15623,7737,2192,Witness
15624,7738,4745,Accused
15625,7739,209,Suspect
15626,7739,330,Complainant
15627,7739,3997,Witness
15628,7740,2210,Witness
15629,7740,3804,Victim
15630,7741,3744,Expert Witness
15631,7741,4706,Suspect
15632,7742,358,Co-accused
15633,7742,2801,Suspect
15634,7743,1237,Informant
15635,7743,3949,Accused
15636,7743,2376,Complainant
15637,7743,616,Victim
15638,7744,838,Accused
15639,7745,444,Co-accused
15640,7745,4494,Expert Witness
15641,7746,2117,Informant
15642,7746,4856,Complainant
15643,7746,1464,Accused
15644,7747,4404,Suspect
15645,7747,64,Expert Witness
15646,7747,1348,Victim
15647,7748,4455,Complainant
15648,7749,7,Informant
15649,7750,4892,Accused
15650,7750,488,Complainant
15651,7750,2751,Suspect
15652,7750,4009,Accused
15653,7750,3482,Expert Witness
15654,7751,4226,Victim
15655,7752,4404,Co-accused
15656,7752,1062,Suspect
15657,7753,2850,Informant
15658,7754,2923,Expert Witness
15659,7755,863,Witness
15660,7756,3092,Informant
15661,7756,1941,Accused
15662,7757,4432,Co-accused
15663,7758,350,Witness
15664,7759,2035,Accused
15665,7760,1994,Accused
15666,7760,1886,Victim
15667,7761,1789,Accused
15668,7762,2398,Informant
15669,7762,4411,Accused
15670,7762,3889,Expert Witness
15671,7763,3703,Informant
15672,7764,2442,Victim
15673,7764,670,Suspect
15674,7765,482,Witness
15675,7765,4319,Witness
15676,7765,2947,Complainant
15677,7766,2590,Co-accused
15678,7766,2714,Co-accused
15679,7766,4573,Informant
15680,7767,3804,Expert Witness
15681,7768,2330,Co-accused
15682,7769,2864,Expert Witness
15683,7769,3790,Victim
15684,7770,4548,Informant
15685,7771,2962,Accused
15686,7771,2248,Complainant
15687,7771,4572,Accused
15688,7772,133,Witness
15689,7773,4143,Witness
15690,7774,629,Witness
15691,7774,3332,Co-accused
15692,7774,4377,Suspect
15693,7775,2474,Witness
15694,7776,2962,Complainant
15695,7776,760,Victim
15696,7776,4869,Informant
15697,7776,4927,Accused
15698,7777,1673,Suspect
15699,7777,1019,Victim
15700,7778,4730,Informant
15701,7778,235,Complainant
15702,7778,4038,Accused
15703,7779,4015,Victim
15704,7779,2727,Victim
15705,7780,1756,Expert Witness
15706,7781,1911,Co-accused
15707,7782,4029,Suspect
15708,7782,2451,Co-accused
15709,7783,1238,Co-accused
15710,7783,963,Co-accused
15711,7784,867,Witness
15712,7784,2792,Complainant
15713,7785,642,Complainant
15714,7786,2812,Suspect
15715,7786,2069,Accused
15716,7787,1223,Complainant
15717,7787,4227,Victim
15718,7787,658,Co-accused
15719,7787,367,Expert Witness
15720,7788,1983,Victim
15721,7788,3902,Informant
15722,7789,1247,Informant
15723,7789,716,Witness
15724,7790,281,Expert Witness
15725,7791,1976,Suspect
15726,7791,3107,Expert Witness
15727,7791,4614,Victim
15728,7791,4193,Victim
15729,7792,2704,Victim
15730,7792,4859,Witness
15731,7793,1604,Informant
15732,7794,701,Suspect
15733,7795,1278,Informant
15734,7795,1459,Victim
15735,7796,1762,Victim
15736,7796,4644,Victim
15737,7796,3264,Victim
15738,7796,2592,Complainant
15739,7797,481,Informant
15740,7798,4835,Co-accused
15741,7798,1583,Accused
15742,7799,4081,Accused
15743,7799,4368,Informant
15744,7800,3792,Co-accused
15745,7801,41,Complainant
15746,7802,3327,Co-accused
15747,7803,1487,Accused
15748,7803,3044,Complainant
15749,7803,3438,Victim
15750,7803,4583,Suspect
15751,7804,1268,Complainant
15752,7804,162,Witness
15753,7804,2081,Complainant
15754,7804,1247,Informant
15755,7805,2218,Co-accused
15756,7805,3215,Victim
15757,7806,3367,Accused
15758,7807,4996,Witness
15759,7807,1500,Victim
15760,7808,2425,Suspect
15761,7808,3134,Complainant
15762,7809,20,Expert Witness
15763,7809,789,Witness
15764,7809,17,Victim
15765,7810,3576,Accused
15766,7810,3745,Accused
15767,7811,2932,Expert Witness
15768,7811,2240,Victim
15769,7812,4394,Accused
15770,7812,1248,Complainant
15771,7812,1195,Complainant
15772,7813,1026,Expert Witness
15773,7813,2667,Witness
15774,7813,1897,Accused
15775,7813,3479,Victim
15776,7813,2572,Expert Witness
15777,7814,3468,Complainant
15778,7814,4842,Witness
15779,7814,583,Suspect
15780,7815,1807,Witness
15781,7815,1152,Co-accused
15782,7816,2920,Victim
15783,7817,3516,Victim
15784,7817,2491,Witness
15785,7817,1703,Expert Witness
15786,7817,2421,Accused
15787,7818,1108,Co-accused
15788,7818,2557,Victim
15789,7819,2940,Expert Witness
15790,7819,4620,Informant
15791,7819,3297,Complainant
15792,7820,3187,Expert Witness
15793,7821,2978,Expert Witness
15794,7822,3711,Complainant
15795,7823,3158,Co-accused
15796,7824,208,Suspect
15797,7824,1851,Complainant
15798,7825,1463,Complainant
15799,7825,3193,Accused
15800,7825,1020,Witness
15801,7826,942,Co-accused
15802,7827,1308,Complainant
15803,7828,2022,Suspect
15804,7828,1525,Accused
15805,7829,1726,Accused
15806,7829,1707,Suspect
15807,7830,3748,Accused
15808,7831,3388,Informant
15809,7831,1279,Co-accused
15810,7831,4775,Co-accused
15811,7832,278,Victim
15812,7832,1707,Co-accused
15813,7832,2621,Witness
15814,7833,3972,Victim
15815,7833,2256,Informant
15816,7834,2801,Witness
15817,7834,3590,Co-accused
15818,7834,3265,Co-accused
15819,7835,3269,Expert Witness
15820,7836,4977,Suspect
15821,7837,2525,Victim
15822,7838,750,Expert Witness
15823,7838,1826,Expert Witness
15824,7839,616,Expert Witness
15825,7839,2564,Informant
15826,7839,722,Suspect
15827,7839,1389,Accused
15828,7840,1155,Informant
15829,7840,1711,Expert Witness
15830,7841,1903,Accused
15831,7841,937,Witness
15832,7842,1185,Witness
15833,7842,1503,Suspect
15834,7843,3483,Co-accused
15835,7844,3557,Co-accused
15836,7844,3928,Victim
15837,7844,4788,Witness
15838,7845,2518,Complainant
15839,7845,2269,Victim
15840,7846,1715,Accused
15841,7846,2309,Expert Witness
15842,7846,4904,Co-accused
15843,7847,915,Complainant
15844,7848,3243,Informant
15845,7849,529,Complainant
15846,7850,799,Complainant
15847,7850,1604,Informant
15848,7850,2684,Complainant
15849,7851,1575,Informant
15850,7851,3814,Co-accused
15851,7852,568,Complainant
15852,7852,1651,Expert Witness
15853,7853,1177,Informant
15854,7853,711,Complainant
15855,7854,2092,Complainant
15856,7855,1423,Witness
15857,7855,1214,Co-accused
15858,7855,3909,Informant
15859,7855,1191,Co-accused
15860,7856,1896,Witness
15861,7856,4662,Witness
15862,7857,2993,Suspect
15863,7857,184,Witness
15864,7857,4454,Informant
15865,7857,1798,Expert Witness
15866,7858,4003,Co-accused
15867,7858,4181,Co-accused
15868,7858,1172,Informant
15869,7859,2164,Accused
15870,7860,1304,Informant
15871,7860,156,Complainant
15872,7861,1185,Witness
15873,7862,2344,Witness
15874,7862,4250,Complainant
15875,7863,381,Accused
15876,7864,4874,Expert Witness
15877,7864,3120,Suspect
15878,7864,4647,Suspect
15879,7865,2481,Accused
15880,7865,138,Expert Witness
15881,7865,4765,Informant
15882,7865,880,Suspect
15883,7866,3057,Co-accused
15884,7867,4631,Complainant
15885,7867,2889,Suspect
15886,7868,4763,Witness
15887,7869,2211,Co-accused
15888,7869,405,Complainant
15889,7869,2313,Suspect
15890,7869,3019,Victim
15891,7870,1461,Accused
15892,7871,2486,Victim
15893,7872,641,Witness
15894,7873,3643,Victim
15895,7873,2319,Informant
15896,7874,3412,Suspect
15897,7875,4617,Complainant
15898,7875,3941,Witness
15899,7876,3517,Co-accused
15900,7877,252,Co-accused
15901,7877,3880,Victim
15902,7878,3187,Complainant
15903,7878,4854,Informant
15904,7878,560,Suspect
15905,7878,958,Expert Witness
15906,7879,2355,Informant
15907,7880,2977,Co-accused
15908,7880,9,Informant
15909,7880,244,Accused
15910,7881,2161,Accused
15911,7881,2627,Co-accused
15912,7881,1959,Co-accused
15913,7881,1527,Victim
15914,7882,1497,Co-accused
15915,7882,957,Complainant
15916,7883,3297,Suspect
15917,7883,435,Victim
15918,7884,2176,Accused
15919,7884,3514,Suspect
15920,7884,2973,Witness
15921,7885,824,Victim
15922,7885,1600,Victim
15923,7885,4958,Expert Witness
15924,7885,1429,Victim
15925,7885,4782,Victim
15926,7886,3576,Expert Witness
15927,7886,514,Complainant
15928,7887,2587,Complainant
15929,7887,4828,Expert Witness
15930,7887,798,Victim
15931,7888,1657,Accused
15932,7889,4420,Accused
15933,7890,160,Informant
15934,7891,2740,Witness
15935,7891,1454,Co-accused
15936,7891,4448,Accused
15937,7892,4232,Complainant
15938,7892,3252,Accused
15939,7892,2879,Expert Witness
15940,7893,4452,Suspect
15941,7893,3706,Informant
15942,7894,2847,Victim
15943,7895,1822,Victim
15944,7896,4295,Complainant
15945,7897,4299,Accused
15946,7898,2499,Complainant
15947,7898,2796,Suspect
15948,7898,2292,Complainant
15949,7899,2911,Witness
15950,7899,1581,Suspect
15951,7899,3994,Informant
15952,7900,4667,Victim
15953,7900,284,Victim
15954,7901,3047,Informant
15955,7901,2414,Victim
15956,7902,4200,Suspect
15957,7902,3532,Co-accused
15958,7903,2764,Co-accused
15959,7903,305,Victim
15960,7903,262,Suspect
15961,7904,2547,Expert Witness
15962,7904,1898,Suspect
15963,7904,478,Accused
15964,7905,798,Expert Witness
15965,7905,2493,Co-accused
15966,7905,4462,Accused
15967,7905,2473,Witness
15968,7906,2405,Suspect
15969,7906,477,Suspect
15970,7906,1522,Witness
15971,7907,669,Informant
15972,7907,3514,Co-accused
15973,7908,3598,Expert Witness
15974,7908,2407,Co-accused
15975,7909,1023,Informant
15976,7909,1989,Informant
15977,7909,3270,Suspect
15978,7909,4038,Informant
15979,7910,2200,Witness
15980,7911,3295,Co-accused
15981,7911,1131,Witness
15982,7912,23,Complainant
15983,7912,841,Victim
15984,7912,1828,Complainant
15985,7912,801,Witness
15986,7913,4991,Accused
15987,7913,1039,Suspect
15988,7913,1485,Expert Witness
15989,7914,4479,Witness
15990,7914,4264,Suspect
15991,7915,1953,Victim
15992,7915,3105,Suspect
15993,7916,3747,Expert Witness
15994,7917,109,Victim
15995,7918,1547,Co-accused
15996,7918,2882,Informant
15997,7918,63,Expert Witness
15998,7918,1758,Witness
15999,7919,3595,Suspect
16000,7919,847,Accused
16001,7920,4428,Co-accused
16002,7921,4476,Accused
16003,7921,715,Expert Witness
16004,7922,1153,Informant
16005,7923,1983,Informant
16006,7924,185,Expert Witness
16007,7924,576,Victim
16008,7925,506,Witness
16009,7925,4778,Complainant
16010,7926,3697,Suspect
16011,7927,409,Expert Witness
16012,7928,3412,Accused
16013,7928,172,Accused
16014,7929,3438,Victim
16015,7930,1013,Victim
16016,7931,3292,Informant
16017,7931,4423,Witness
16018,7931,859,Witness
16019,7931,868,Co-accused
16020,7932,2138,Co-accused
16021,7932,2091,Complainant
16022,7933,4570,Informant
16023,7933,2223,Witness
16024,7933,891,Witness
16025,7934,1164,Complainant
16026,7934,4412,Complainant
16027,7935,1707,Complainant
16028,7936,4967,Co-accused
16029,7936,820,Witness
16030,7936,1137,Victim
16031,7937,4116,Witness
16032,7938,2184,Witness
16033,7939,1572,Accused
16034,7939,868,Witness
16035,7939,1723,Co-accused
16036,7939,1886,Victim
16037,7939,1313,Complainant
16038,7940,2172,Accused
16039,7940,4142,Victim
16040,7941,2727,Accused
16041,7941,3676,Informant
16042,7942,752,Suspect
16043,7943,217,Expert Witness
16044,7944,2866,Accused
16045,7945,3055,Informant
16046,7946,114,Complainant
16047,7947,3207,Witness
16048,7947,2699,Complainant
16049,7947,1757,Accused
16050,7948,3429,Accused
16051,7948,1925,Victim
16052,7949,1655,Accused
16053,7949,737,Complainant
16054,7950,1452,Co-accused
16055,7951,4859,Expert Witness
16056,7951,4443,Co-accused
16057,7952,2917,Complainant
16058,7953,4472,Witness
16059,7953,4406,Witness
16060,7953,2083,Witness
16061,7953,3511,Victim
16062,7954,495,Witness
16063,7954,1887,Suspect
16064,7954,1023,Co-accused
16065,7955,858,Victim
16066,7956,1333,Accused
16067,7956,136,Co-accused
16068,7956,4223,Witness
16069,7956,1987,Accused
16070,7956,2515,Informant
16071,7957,3510,Witness
16072,7957,3662,Informant
16073,7957,3541,Expert Witness
16074,7958,1889,Co-accused
16075,7958,4938,Informant
16076,7958,3745,Suspect
16077,7959,717,Informant
16078,7959,1058,Complainant
16079,7959,279,Expert Witness
16080,7959,3283,Witness
16081,7960,2131,Complainant
16082,7960,3121,Accused
16083,7960,522,Witness
16084,7961,1365,Accused
16085,7962,3692,Witness
16086,7963,2122,Victim
16087,7964,2639,Co-accused
16088,7965,3921,Informant
16089,7966,2017,Accused
16090,7967,1553,Complainant
16091,7968,4247,Accused
16092,7969,1109,Victim
16093,7969,677,Co-accused
16094,7970,2910,Victim
16095,7971,1480,Suspect
16096,7971,10,Suspect
16097,7971,3292,Witness
16098,7972,4483,Co-accused
16099,7973,2908,Witness
16100,7974,2052,Witness
16101,7975,190,Complainant
16102,7975,1282,Witness
16103,7975,641,Complainant
16104,7975,3175,Victim
16105,7976,4228,Complainant
16106,7976,4700,Expert Witness
16107,7977,2866,Complainant
16108,7977,3729,Victim
16109,7977,1309,Expert Witness
16110,7978,239,Informant
16111,7978,2142,Accused
16112,7978,4535,Victim
16113,7979,853,Complainant
16114,7979,4953,Accused
16115,7980,1654,Co-accused
16116,7981,3163,Co-accused
16117,7981,4608,Informant
16118,7982,598,Co-accused
16119,7983,2674,Complainant
16120,7983,1282,Expert Witness
16121,7984,1741,Complainant
16122,7985,4701,Informant
16123,7986,485,Co-accused
16124,7986,3384,Expert Witness
16125,7986,4287,Victim
16126,7987,3208,Suspect
16127,7987,1691,Expert Witness
16128,7988,1062,Co-accused
16129,7988,3226,Expert Witness
16130,7989,4066,Victim
16131,7990,1352,Suspect
16132,7990,744,Accused
16133,7991,3130,Suspect
16134,7991,4643,Victim
16135,7991,2680,Suspect
16136,7991,1293,Victim
16137,7992,3076,Witness
16138,7992,3695,Expert Witness
16139,7992,3678,Expert Witness
16140,7993,1968,Suspect
16141,7993,560,Co-accused
16142,7994,712,Co-accused
16143,7994,3656,Co-accused
16144,7995,4706,Complainant
16145,7995,1693,Suspect
16146,7996,1278,Informant
16147,7996,1058,Victim
16148,7996,1298,Victim
16149,7997,3673,Accused
16150,7997,700,Informant
16151,7997,1406,Accused
16152,7998,866,Complainant
16153,7999,2769,Complainant
16154,7999,319,Victim
16155,8000,87,Informant
16156,8000,2395,Co-accused
16157,8000,4100,Expert Witness
16158,8000,1853,Co-accused
16159,8000,4310,Suspect
16160,8001,3006,Suspect
16161,8002,4970,Victim
16162,8002,1861,Suspect
16163,8003,2959,Witness
16164,8004,2237,Informant
16165,8004,2438,Informant
16166,8005,402,Expert Witness
16167,8006,3237,Accused
16168,8007,4549,Accused
16169,8007,1447,Expert Witness
16170,8007,3064,Complainant
16171,8008,310,Co-accused
16172,8008,567,Co-accused
16173,8009,2560,Victim
16174,8009,3878,Suspect
16175,8010,2463,Expert Witness
16176,8010,1907,Victim
16177,8010,1433,Suspect
16178,8011,1756,Suspect
16179,8012,2778,Witness
16180,8012,4750,Witness
16181,8012,3946,Informant
16182,8013,1312,Informant
16183,8014,396,Informant
16184,8014,2460,Complainant
16185,8014,1696,Informant
16186,8014,3672,Expert Witness
16187,8015,4353,Victim
16188,8016,2318,Expert Witness
16189,8017,1698,Victim
16190,8017,2821,Informant
16191,8018,4961,Accused
16192,8019,3680,Suspect
16193,8019,3959,Co-accused
16194,8019,4786,Informant
16195,8019,4013,Complainant
16196,8020,83,Informant
16197,8020,1458,Suspect
16198,8020,4680,Witness
16199,8021,4690,Informant
16200,8022,4205,Expert Witness
16201,8023,3028,Accused
16202,8023,3227,Informant
16203,8023,23,Informant
16204,8023,3104,Accused
16205,8024,1756,Complainant
16206,8024,3221,Informant
16207,8024,3470,Suspect
16208,8025,859,Suspect
16209,8026,284,Victim
16210,8026,3141,Co-accused
16211,8026,4543,Complainant
16212,8026,4615,Expert Witness
16213,8027,4610,Accused
16214,8028,3789,Accused
16215,8029,1398,Victim
16216,8030,3338,Witness
16217,8031,1231,Suspect
16218,8032,131,Complainant
16219,8032,1547,Witness
16220,8033,4552,Informant
16221,8034,3889,Informant
16222,8034,257,Victim
16223,8034,2455,Victim
16224,8034,1217,Victim
16225,8034,233,Witness
16226,8035,2366,Suspect
16227,8035,609,Co-accused
16228,8035,283,Victim
16229,8036,1541,Suspect
16230,8037,4276,Complainant
16231,8038,2205,Victim
16232,8038,733,Expert Witness
16233,8039,330,Victim
16234,8039,875,Witness
16235,8039,2481,Informant
16236,8040,3113,Complainant
16237,8041,4597,Complainant
16238,8042,4174,Co-accused
16239,8043,2202,Suspect
16240,8043,1702,Witness
16241,8044,1100,Accused
16242,8045,348,Informant
16243,8045,2893,Victim
16244,8046,513,Complainant
