case_id,fir_id,court_id,start_date,status,verdict
5899,5899,5,01-08-2025,Transferred,Fine Imposed
5900,5900,66,16-08-2023,Acquitted,
5901,5901,39,04-04-2025,Trial,Acquitted
5902,5902,31,16-03-2024,Suspended,
5903,5903,47,13-01-2022,Appeal,Parole
5904,5904,11,30-09-2025,Appeal,Probation
5905,5905,63,10-07-2021,Pending,Fine Imposed
5906,5906,19,24-09-2024,Trial,Parole
5907,5907,46,05-12-2022,Transferred,Suspended Sentence
5908,5908,49,19-09-2025,Pending,Compensation Ordered
5909,5909,11,24-09-2025,Pending,Death Sentence
5910,5910,8,05-03-2024,Transferred,Probation
5911,5911,54,14-09-2023,Trial,Suspended Sentence
5912,5912,37,30-10-2023,Transferred,Acquitted
5913,5913,50,28-03-2023,Acquitted,
5914,5914,60,09-04-2024,Convicted,Bail Granted
5915,5915,57,07-09-2024,Pending,Pending
5916,5916,64,29-09-2025,Investigation,Pending
5917,5917,74,19-09-2023,Transferred,
5918,5918,17,07-11-2021,Acquitted,Case Dismissed
5919,5919,28,15-01-2024,Closed,
5920,5920,67,25-08-2024,Suspended,
5921,5921,21,28-03-2023,Appeal,Compensation Ordered
5922,5922,19,10-12-2023,Investigation,Life Imprisonment
5923,5923,45,05-02-2024,Acquitted,Bail Granted
5924,5924,49,29-05-2021,Pending,Case Dismissed
5925,5925,64,25-09-2023,Trial,Parole
5926,5926,30,08-04-2025,Investigation,Compensation Ordered
5927,5927,47,03-08-2021,Closed,Life Imprisonment
5928,5928,3,26-07-2022,Trial,Parole
5929,5929,21,17-06-2023,Suspended,Guilty
5930,5930,67,21-10-2023,Convicted,Compensation Ordered
5931,5931,5,26-11-2024,Appeal,Guilty
5932,5932,27,30-07-2023,Convicted,Case Dismissed
5933,5933,38,25-06-2023,Transferred,Bail Granted
5934,5934,65,05-02-2023,Closed,Acquitted
5935,5935,44,06-02-2023,Trial,Pending
5936,5936,51,05-10-2023,Trial,Community Service
5937,5937,42,09-04-2024,Closed,Suspended Sentence
5938,5938,23,21-05-2021,Trial,Acquitted
5939,5939,67,02-02-2023,Suspended,
5940,5940,12,17-04-2022,Investigation,Acquitted
5941,5941,55,14-04-2025,Acquitted,Death Sentence
5942,5942,6,15-07-2025,Acquitted,Fine Imposed
5943,5943,7,21-10-2022,Appeal,
5944,5944,45,27-02-2024,Suspended,Guilty
5945,5945,45,12-06-2024,Appeal,Bail Granted
5946,5946,34,31-12-2023,Closed,Suspended Sentence
5947,5947,46,19-04-2024,Pending,Bail Granted
5948,5948,63,15-03-2023,Transferred,Case Dismissed
5949,5949,75,30-05-2023,Appeal,
5950,5950,24,07-05-2025,Investigation,Fine Imposed
5951,5951,61,25-08-2024,Appeal,
5952,5952,37,23-04-2022,Pending,
5953,5953,35,08-05-2023,Transferred,Case Dismissed
5954,5954,62,11-07-2023,Trial,Case Dismissed
5955,5955,11,05-01-2024,Acquitted,Compensation Ordered
5956,5956,29,24-09-2023,Acquitted,Community Service
5957,5957,3,23-08-2025,Convicted,
5958,5958,55,12-08-2023,Suspended,Life Imprisonment
5959,5959,9,28-06-2023,Appeal,Pending
5960,5960,16,22-03-2022,Appeal,
5961,5961,39,28-09-2021,Pending,Case Dismissed
5962,5962,44,09-05-2023,Appeal,Pending
5963,5963,13,19-11-2024,Transferred,Suspended Sentence
5964,5964,28,05-07-2024,Pending,Life Imprisonment
5965,5965,3,28-07-2025,Convicted,Compensation Ordered
5966,5966,56,30-09-2025,Trial,Case Dismissed
5967,5967,20,16-08-2025,Acquitted,
5968,5968,23,17-07-2023,Convicted,
5969,5969,41,20-10-2023,Acquitted,Life Imprisonment
5970,5970,27,14-04-2023,Pending,Community Service
5971,5971,3,18-03-2021,Acquitted,
5972,5972,36,01-09-2023,Suspended,
5973,5973,51,06-01-2021,Suspended,Parole
5974,5974,11,05-09-2024,Transferred,Suspended Sentence
5975,5975,30,05-01-2024,Transferred,Compensation Ordered
5976,5976,71,05-11-2022,Pending,Community Service
5977,5977,60,18-05-2025,Acquitted,Compensation Ordered
5978,5978,28,15-03-2024,Investigation,Compensation Ordered
5979,5979,55,20-09-2025,Appeal,Guilty
5980,5980,68,15-10-2024,Convicted,Case Dismissed
5981,5981,16,18-11-2022,Suspended,
5982,5982,34,06-02-2021,Closed,
5983,5983,38,11-02-2024,Trial,
5984,5984,71,23-11-2021,Trial,
5985,5985,67,14-02-2025,Trial,Case Dismissed
5986,5986,75,28-11-2023,Suspended,Guilty
5987,5987,64,05-04-2025,Trial,Pending
5988,5988,68,08-06-2025,Closed,Suspended Sentence
5989,5989,21,14-11-2020,Appeal,
5990,5990,39,28-01-2025,Transferred,Compensation Ordered
5991,5991,72,17-06-2021,Convicted,Acquitted
5992,5992,57,15-03-2021,Convicted,Guilty
5993,5993,73,12-01-2024,Investigation,Suspended Sentence
5994,5994,33,21-05-2025,Trial,Acquitted
5995,5995,74,30-12-2021,Trial,
5996,5996,63,08-07-2023,Pending,Acquitted
5997,5997,46,08-09-2022,Acquitted,
5998,5998,23,26-09-2021,Suspended,Death Sentence
5999,5999,2,23-12-2024,Investigation,Fine Imposed
6000,6000,51,17-06-2023,Pending,Suspended Sentence
6001,6001,25,17-02-2024,Investigation,Probation
6002,6002,26,11-09-2023,Acquitted,
6003,6003,70,29-06-2022,Trial,Suspended Sentence
6004,6004,11,29-12-2022,Investigation,Pending
6005,6005,1,01-06-2021,Investigation,Probation
6006,6006,15,23-11-2024,Closed,Compensation Ordered
6007,6007,44,17-02-2023,Pending,
6008,6008,31,03-11-2022,Closed,
6009,6009,47,27-07-2023,Investigation,
6010,6010,63,10-06-2024,Convicted,Death Sentence
6011,6011,16,07-01-2025,Transferred,Death Sentence
6012,6012,42,27-03-2021,Convicted,
6013,6013,45,23-07-2021,Trial,Death Sentence
6014,6014,6,30-04-2023,Transferred,
6015,6015,69,03-10-2023,Acquitted,Community Service
6016,6016,50,10-05-2024,Trial,Pending
6017,6017,69,25-01-2025,Transferred,Suspended Sentence
6018,6018,23,19-09-2025,Transferred,Fine Imposed
6019,6019,55,16-06-2024,Investigation,Community Service
6020,6020,9,17-02-2023,Closed,Fine Imposed
6021,6021,40,17-09-2021,Pending,Acquitted
6022,6022,14,31-05-2021,Suspended,
6023,6023,64,24-07-2024,Investigation,Death Sentence
6024,6024,20,12-09-2023,Transferred,Suspended Sentence
6025,6025,64,22-08-2021,Trial,Parole
6026,6026,52,29-11-2020,Trial,
6027,6027,21,15-01-2023,Pending,Guilty
6028,6028,22,05-09-2024,Convicted,Pending
6029,6029,39,17-09-2025,Pending,Community Service
6030,6030,10,08-03-2024,Transferred,Bail Granted
6031,6031,74,10-04-2024,Appeal,Bail Granted
6032,6032,23,11-05-2021,Appeal,Case Dismissed
6033,6033,17,23-08-2024,Closed,Life Imprisonment
6034,6034,55,07-08-2024,Transferred,Probation
6035,6035,6,05-11-2024,Pending,
6036,6036,18,27-07-2021,Appeal,Death Sentence
6037,6037,4,30-09-2025,Investigation,Parole
6038,6038,73,19-07-2025,Suspended,Pending
6039,6039,47,22-01-2025,Convicted,Acquitted
6040,6040,20,10-08-2024,Investigation,Death Sentence
6041,6041,14,06-07-2023,Trial,Guilty
6042,6042,27,16-04-2025,Convicted,
6043,6043,47,10-10-2022,Appeal,Fine Imposed
6044,6044,65,09-02-2024,Transferred,Acquitted
6045,6045,7,07-04-2025,Pending,Death Sentence
6046,6046,63,20-01-2024,Transferred,Suspended Sentence
6047,6047,44,05-08-2025,Suspended,Compensation Ordered
6048,6048,22,15-02-2025,Convicted,Guilty
6049,6049,73,13-07-2024,Acquitted,Death Sentence
6050,6050,67,30-01-2025,Investigation,Bail Granted
6051,6051,52,02-09-2022,Transferred,Case Dismissed
6052,6052,72,01-12-2023,Appeal,Acquitted
6053,6053,15,08-04-2023,Convicted,Guilty
6054,6054,9,30-09-2023,Suspended,Death Sentence
6055,6055,8,11-02-2024,Closed,Death Sentence
6056,6056,65,25-02-2024,Trial,Fine Imposed
6057,6057,70,06-02-2022,Investigation,Community Service
6058,6058,19,16-11-2024,Convicted,Community Service
6059,6059,51,23-01-2023,Suspended,
6060,6060,63,21-08-2025,Appeal,Guilty
6061,6061,26,22-04-2024,Investigation,Life Imprisonment
6062,6062,10,28-08-2023,Suspended,
6063,6063,57,05-07-2024,Transferred,Case Dismissed
6064,6064,21,30-08-2025,Pending,Probation
6065,6065,67,05-05-2024,Appeal,Probation
6066,6066,26,02-03-2025,Trial,Bail Granted
6067,6067,27,15-02-2023,Convicted,
6068,6068,1,08-02-2023,Transferred,Suspended Sentence
6069,6069,28,06-12-2024,Appeal,Fine Imposed
6070,6070,51,19-02-2025,Convicted,Compensation Ordered
6071,6071,5,17-04-2025,Closed,Compensation Ordered
6072,6072,66,16-03-2023,Suspended,Life Imprisonment
6073,6073,2,11-04-2025,Pending,Community Service
6074,6074,35,03-09-2024,Investigation,Life Imprisonment
6075,6075,69,26-03-2021,Trial,Community Service
6076,6076,62,18-02-2024,Closed,Death Sentence
6077,6077,63,04-05-2023,Closed,
6078,6078,62,16-06-2025,Closed,
6079,6079,13,18-03-2025,Convicted,
6080,6080,22,17-08-2022,Transferred,Bail Granted
6081,6081,1,17-09-2021,Convicted,
6082,6082,71,29-03-2022,Transferred,Suspended Sentence
6083,6083,63,17-05-2023,Transferred,
6084,6084,49,23-05-2025,Acquitted,Pending
6085,6085,71,24-02-2023,Convicted,Compensation Ordered
6086,6086,55,19-12-2024,Closed,Death Sentence
6087,6087,43,30-01-2025,Acquitted,Acquitted
6088,6088,72,21-11-2024,Closed,Case Dismissed
6089,6089,73,26-04-2023,Acquitted,
6090,6090,52,26-02-2022,Appeal,Pending
6091,6091,33,02-03-2024,Transferred,Case Dismissed
6092,6092,26,11-12-2022,Acquitted,Guilty
6093,6093,9,01-07-2022,Transferred,
6094,6094,43,11-07-2024,Closed,Probation
6095,6095,43,05-10-2025,Trial,
6096,6096,2,05-04-2025,Acquitted,Suspended Sentence
6097,6097,19,04-05-2023,Acquitted,Acquitted
6098,6098,24,03-12-2024,Acquitted,
6099,6099,24,27-08-2025,Transferred,Acquitted
6100,6100,22,16-01-2023,Pending,Fine Imposed
6101,6101,57,11-07-2023,Investigation,Acquitted
6102,6102,58,13-08-2024,Appeal,Community Service
6103,6103,55,18-02-2024,Convicted,Case Dismissed
6104,6104,22,12-04-2024,Acquitted,Acquitted
6105,6105,30,17-12-2023,Transferred,Bail Granted
6106,6106,45,29-09-2023,Convicted,Acquitted
6107,6107,37,23-07-2024,Appeal,Death Sentence
6108,6108,48,24-12-2024,Trial,Community Service
6109,6109,26,02-10-2025,Acquitted,Case Dismissed
6110,6110,6,16-08-2023,Transferred,Case Dismissed
6111,6111,46,15-10-2024,Acquitted,Probation
6112,6112,71,16-04-2024,Pending,Life Imprisonment
6113,6113,9,30-01-2022,Convicted,Case Dismissed
6114,6114,20,29-05-2024,Pending,Life Imprisonment
6115,6115,41,23-03-2023,Convicted,
6116,6116,64,11-05-2024,Acquitted,Death Sentence
6117,6117,38,09-02-2024,Investigation,Death Sentence
6118,6118,22,24-05-2023,Convicted,
6119,6119,26,04-08-2025,Trial,Parole
6120,6120,21,21-06-2021,Investigation,Death Sentence
6121,6121,43,05-02-2024,Pending,Parole
6122,6122,61,14-03-2023,Acquitted,Pending
6123,6123,57,01-12-2024,Trial,
6124,6124,74,14-08-2024,Closed,Bail Granted
6125,6125,62,26-01-2024,Acquitted,Fine Imposed
6126,6126,17,24-04-2025,Closed,Acquitted
6127,6127,41,15-06-2024,Investigation,Community Service
6128,6128,20,08-07-2023,Acquitted,Probation
6129,6129,8,14-09-2024,Convicted,
6130,6130,9,02-10-2025,Suspended,Death Sentence
6131,6131,44,16-07-2023,Transferred,Community Service
6132,6132,71,22-05-2023,Convicted,
6133,6133,31,08-02-2022,Trial,Case Dismissed
6134,6134,24,01-12-2020,Convicted,Guilty
6135,6135,5,03-01-2025,Trial,Death Sentence
6136,6136,1,05-03-2024,Pending,Suspended Sentence
6137,6137,4,08-10-2023,Transferred,Fine Imposed
6138,6138,44,22-10-2022,Transferred,Acquitted
6139,6139,75,05-10-2024,Convicted,Suspended Sentence
6140,6140,10,02-05-2023,Convicted,Compensation Ordered
6141,6141,15,15-09-2024,Acquitted,Parole
6142,6142,38,05-06-2025,Transferred,Bail Granted
6143,6143,9,02-08-2023,Transferred,Bail Granted
6144,6144,66,07-07-2024,Pending,Guilty
6145,6145,43,27-08-2023,Closed,
6146,6146,43,24-03-2022,Suspended,Suspended Sentence
6147,6147,55,21-10-2024,Convicted,
6148,6148,62,18-02-2024,Acquitted,Death Sentence
6149,6149,63,13-09-2022,Trial,
6150,6150,64,19-08-2021,Appeal,Suspended Sentence
6151,6151,34,25-11-2024,Investigation,Death Sentence
6152,6152,34,17-10-2022,Appeal,Acquitted
6153,6153,1,07-08-2022,Transferred,Acquitted
6154,6154,44,13-09-2023,Closed,Parole
6155,6155,7,22-04-2023,Trial,Pending
6156,6156,63,20-06-2021,Appeal,Suspended Sentence
6157,6157,55,02-11-2024,Investigation,Compensation Ordered
6158,6158,12,03-08-2023,Investigation,
6159,6159,75,10-01-2025,Suspended,Life Imprisonment
6160,6160,25,05-09-2025,Investigation,Compensation Ordered
6161,6161,69,06-10-2022,Transferred,Suspended Sentence
6162,6162,64,23-10-2020,Closed,Life Imprisonment
6163,6163,11,12-11-2024,Trial,Guilty
6164,6164,13,17-08-2024,Closed,Life Imprisonment
6165,6165,45,29-11-2023,Trial,Bail Granted
6166,6166,60,03-08-2023,Appeal,
6167,6167,71,02-09-2024,Trial,Case Dismissed
6168,6168,7,12-05-2023,Investigation,
6169,6169,69,28-07-2021,Suspended,
6170,6170,15,09-07-2021,Closed,
6171,6171,46,19-08-2025,Convicted,Death Sentence
6172,6172,36,30-11-2023,Acquitted,Parole
6173,6173,3,26-03-2022,Appeal,
6174,6174,1,20-09-2023,Closed,Parole
6175,6175,34,07-01-2021,Pending,Bail Granted
6176,6176,2,20-03-2024,Convicted,Case Dismissed
6177,6177,31,30-09-2025,Appeal,Compensation Ordered
6178,6178,55,03-01-2021,Trial,
6179,6179,6,08-08-2023,Transferred,
6180,6180,27,18-03-2021,Investigation,Death Sentence
6181,6181,55,09-07-2023,Transferred,Fine Imposed
6182,6182,62,17-11-2024,Trial,Pending
6183,6183,2,25-02-2025,Trial,
6184,6184,57,08-12-2024,Appeal,Pending
6185,6185,73,09-02-2024,Pending,Suspended Sentence
6186,6186,38,17-08-2023,Closed,
6187,6187,63,17-02-2024,Appeal,Probation
6188,6188,63,26-05-2023,Pending,Community Service
6189,6189,46,08-05-2025,Closed,Acquitted
6190,6190,36,01-01-2023,Convicted,Suspended Sentence
6191,6191,4,13-11-2020,Investigation,
6192,6192,41,16-12-2023,Convicted,Probation
6193,6193,20,29-05-2021,Pending,
6194,6194,8,10-02-2024,Acquitted,Life Imprisonment
6195,6195,65,09-04-2021,Suspended,Probation
6196,6196,50,02-11-2023,Acquitted,Life Imprisonment
6197,6197,74,16-05-2025,Trial,Compensation Ordered
6198,6198,6,07-04-2024,Transferred,Pending
6199,6199,63,06-09-2024,Transferred,Death Sentence
6200,6200,32,16-03-2023,Appeal,Community Service
6201,6201,3,31-08-2024,Trial,Pending
6202,6202,18,17-02-2021,Acquitted,Compensation Ordered
6203,6203,23,12-06-2023,Transferred,Compensation Ordered
6204,6204,4,18-01-2025,Closed,Bail Granted
6205,6205,32,17-05-2023,Closed,Guilty
6206,6206,27,13-02-2021,Trial,
6207,6207,32,28-08-2024,Suspended,
6208,6208,62,24-06-2024,Trial,Community Service
6209,6209,43,28-11-2023,Acquitted,
6210,6210,8,23-03-2023,Suspended,Death Sentence
6211,6211,55,03-07-2023,Trial,
6212,6212,28,10-06-2023,Transferred,Bail Granted
6213,6213,64,06-09-2024,Trial,Death Sentence
6214,6214,6,04-03-2025,Investigation,Case Dismissed
6215,6215,10,18-08-2025,Acquitted,Case Dismissed
6216,6216,70,09-03-2025,Trial,Bail Granted
6217,6217,32,31-12-2022,Trial,Death Sentence
6218,6218,60,10-05-2021,Closed,Case Dismissed
6219,6219,26,13-07-2021,Pending,Death Sentence
6220,6220,66,21-05-2023,Transferred,Parole
6221,6221,4,08-06-2024,Suspended,Probation
6222,6222,1,07-11-2024,Suspended,Probation
6223,6223,2,03-10-2025,Pending,Case Dismissed
6224,6224,14,01-08-2023,Convicted,
6225,6225,11,30-09-2023,Suspended,Pending
6226,6226,55,09-06-2021,Suspended,Compensation Ordered
6227,6227,35,07-07-2024,Suspended,Acquitted
6228,6228,49,01-10-2023,Acquitted,
6229,6229,51,03-03-2024,Trial,Guilty
6230,6230,5,30-11-2023,Closed,Acquitted
6231,6231,48,18-02-2024,Suspended,Probation
6232,6232,9,24-12-2023,Trial,
6233,6233,53,13-10-2024,Appeal,
6234,6234,34,18-11-2022,Trial,
6235,6235,38,31-10-2024,Convicted,
6236,6236,60,18-11-2023,Convicted,Pending
6237,6237,50,28-05-2024,Acquitted,Parole
6238,6238,9,18-09-2025,Closed,
6239,6239,28,11-08-2024,Investigation,
6240,6240,45,07-04-2024,Pending,Compensation Ordered
6241,6241,62,21-08-2023,Acquitted,Bail Granted
6242,6242,63,01-06-2022,Pending,Pending
6243,6243,20,11-09-2021,Convicted,Suspended Sentence
6244,6244,31,18-10-2023,Acquitted,Community Service
6245,6245,50,12-12-2023,Closed,Pending
6246,6246,19,24-06-2023,Closed,
6247,6247,58,10-11-2023,Convicted,Guilty
6248,6248,75,23-06-2024,Appeal,Pending
6249,6249,64,08-05-2024,Transferred,
6250,6250,37,04-01-2022,Suspended,Case Dismissed
6251,6251,32,28-06-2022,Trial,Compensation Ordered
6252,6252,60,07-09-2023,Appeal,Fine Imposed
6253,6253,21,17-01-2024,Appeal,Life Imprisonment
6254,6254,37,01-06-2021,Trial,
6255,6255,57,20-04-2023,Acquitted,Community Service
6256,6256,25,16-08-2024,Closed,
6257,6257,25,28-05-2023,Closed,Bail Granted
6258,6258,56,07-04-2024,Trial,Bail Granted
6259,6259,23,03-08-2025,Appeal,Case Dismissed
6260,6260,37,09-11-2023,Pending,Pending
6261,6261,64,05-04-2023,Suspended,Life Imprisonment
6262,6262,49,17-12-2023,Suspended,
6263,6263,74,13-06-2023,Suspended,Suspended Sentence
6264,6264,57,29-03-2025,Investigation,Guilty
6265,6265,69,08-05-2022,Suspended,Acquitted
6266,6266,22,02-02-2021,Trial,Case Dismissed
6267,6267,37,28-09-2025,Trial,
6268,6268,20,07-09-2023,Suspended,Community Service
6269,6269,59,03-06-2023,Transferred,Probation
6270,6270,33,08-11-2024,Appeal,Fine Imposed
6271,6271,16,04-04-2024,Convicted,Acquitted
6272,6272,75,11-12-2020,Transferred,Case Dismissed
6273,6273,66,08-11-2024,Pending,
6274,6274,65,07-06-2022,Convicted,Death Sentence
6275,6275,9,04-09-2025,Transferred,Community Service
6276,6276,7,24-02-2025,Acquitted,
6277,6277,34,11-12-2020,Closed,Case Dismissed
6278,6278,7,15-05-2025,Acquitted,Death Sentence
6279,6279,60,20-08-2025,Appeal,
6280,6280,6,13-10-2023,Convicted,
6281,6281,67,25-12-2021,Closed,
6282,6282,60,02-04-2021,Trial,Bail Granted
6283,6283,13,19-08-2024,Convicted,
6284,6284,60,05-05-2023,Acquitted,Suspended Sentence
6285,6285,37,16-05-2023,Investigation,
6286,6286,70,20-06-2023,Transferred,Acquitted
6287,6287,41,03-11-2024,Closed,Suspended Sentence
6288,6288,72,04-02-2022,Suspended,
6289,6289,31,09-01-2025,Pending,Guilty
6290,6290,10,21-04-2023,Suspended,Fine Imposed
6291,6291,70,30-08-2025,Convicted,Compensation Ordered
6292,6292,48,27-12-2023,Transferred,Suspended Sentence
6293,6293,41,24-12-2022,Convicted,Suspended Sentence
6294,6294,62,04-05-2025,Suspended,Probation
6295,6295,54,02-04-2022,Convicted,Suspended Sentence
6296,6296,27,24-07-2024,Pending,
6297,6297,64,24-08-2024,Transferred,Community Service
6298,6298,67,06-01-2023,Convicted,Bail Granted
6299,6299,25,21-09-2022,Appeal,Acquitted
6300,6300,13,30-11-2024,Trial,
6301,6301,51,13-07-2023,Appeal,Fine Imposed
6302,6302,45,18-10-2021,Pending,
6303,6303,49,02-03-2023,Transferred,Acquitted
6304,6304,54,02-02-2022,Transferred,
6305,6305,58,27-12-2022,Suspended,Case Dismissed
6306,6306,47,30-08-2023,Appeal,Suspended Sentence
6307,6307,2,11-12-2024,Acquitted,
6308,6308,42,22-09-2024,Closed,Death Sentence
6309,6309,35,08-02-2024,Convicted,
6310,6310,73,06-01-2022,Investigation,Suspended Sentence
6311,6311,42,16-06-2021,Trial,
6312,6312,5,28-03-2025,Trial,Parole
6313,6313,47,25-06-2023,Suspended,Case Dismissed
6314,6314,6,11-10-2023,Investigation,Fine Imposed
6315,6315,2,11-10-2024,Convicted,
6316,6316,19,01-03-2022,Transferred,
6317,6317,33,04-08-2025,Pending,Death Sentence
6318,6318,5,02-12-2023,Convicted,
6319,6319,37,03-07-2023,Closed,Pending
6320,6320,29,03-11-2023,Trial,
6321,6321,25,23-06-2023,Trial,Death Sentence
6322,6322,29,30-09-2025,Investigation,Community Service
6323,6323,50,22-03-2025,Pending,
6324,6324,25,14-10-2023,Pending,Case Dismissed
6325,6325,13,12-06-2023,Closed,Death Sentence
6326,6326,25,20-08-2025,Suspended,Probation
6327,6327,62,14-02-2025,Trial,
6328,6328,34,19-09-2025,Closed,Acquitted
6329,6329,41,11-03-2025,Convicted,Compensation Ordered
6330,6330,66,31-03-2023,Trial,Fine Imposed
6331,6331,51,14-11-2024,Appeal,
6332,6332,15,16-07-2023,Transferred,Suspended Sentence
6333,6333,13,23-03-2023,Convicted,Pending
6334,6334,52,18-07-2023,Investigation,Fine Imposed
6335,6335,63,03-11-2023,Suspended,Pending
6336,6336,54,04-12-2020,Appeal,Fine Imposed
6337,6337,68,19-02-2021,Investigation,
6338,6338,12,31-03-2025,Suspended,Compensation Ordered
6339,6339,44,11-03-2024,Acquitted,Compensation Ordered
6340,6340,3,10-02-2024,Suspended,Fine Imposed
6341,6341,29,07-01-2024,Trial,Suspended Sentence
6342,6342,64,09-02-2024,Appeal,Pending
6343,6343,49,06-06-2024,Convicted,Fine Imposed
6344,6344,71,03-11-2024,Convicted,
6345,6345,69,12-01-2021,Pending,Guilty
6346,6346,57,02-10-2024,Acquitted,Pending
6347,6347,6,12-04-2021,Acquitted,Parole
6348,6348,18,10-07-2024,Pending,Death Sentence
6349,6349,7,22-03-2024,Suspended,Bail Granted
6350,6350,49,11-04-2025,Trial,Guilty
6351,6351,35,04-01-2023,Convicted,Guilty
6352,6352,70,04-10-2025,Investigation,
6353,6353,49,07-11-2024,Appeal,Acquitted
6354,6354,19,03-04-2023,Suspended,
6355,6355,52,30-06-2025,Suspended,Bail Granted
6356,6356,30,02-08-2023,Acquitted,Suspended Sentence
6357,6357,2,18-01-2021,Investigation,
6358,6358,52,18-04-2023,Suspended,Life Imprisonment
6359,6359,9,18-08-2023,Pending,Community Service
6360,6360,51,25-12-2024,Convicted,Case Dismissed
6361,6361,68,17-02-2024,Investigation,Death Sentence
6362,6362,3,26-01-2024,Transferred,
6363,6363,70,07-07-2024,Appeal,Acquitted
6364,6364,33,07-09-2023,Trial,Parole
6365,6365,17,08-12-2023,Transferred,Case Dismissed
6366,6366,3,20-05-2025,Trial,
6367,6367,60,15-09-2025,Pending,Probation
